728.11755	458
728.32678	477
728.53595	475
728.74512	470
728.95435	465
729.16351	483
729.37268	469
729.58191	456
729.79108	458
730.00024	463
730.20941	467
730.41864	468
730.62781	456
730.83698	470
731.04614	455
731.25537	471
731.46454	470
731.67371	468
731.88287	469
732.09204	471
732.30127	477
732.51044	469
732.7196	492
732.92877	477
733.13794	482
733.34711	480
733.55627	470
733.7655	486
733.97467	492
734.18384	482
734.39301	494
734.60217	492
734.81134	503
735.02051	506
735.22968	509
735.43884	515
735.64801	524
735.85718	508
736.06635	567
736.27551	561
736.48468	556
736.69385	570
736.90302	566
737.11218	582
737.32135	572
737.53052	593
737.73969	568
737.94885	596
738.15802	579
738.36719	590
738.57635	565
738.78552	567
738.99469	561
739.20386	580
739.41302	547
739.62219	551
739.83136	547
740.04047	536
740.24963	523
740.4588	524
740.66797	511
740.87714	511
741.0863	517
741.29541	504
741.50458	514
741.71375	506
741.92291	488
742.13208	499
742.34119	506
742.55035	495
742.75952	474
742.96869	481
743.17786	476
743.38696	496
743.59613	491
743.8053	476
744.0144	489
744.22357	484
744.43274	469
744.64191	479
744.85101	477
745.06018	468
745.26935	483
745.47845	464
745.68762	475
745.89673	472
746.1059	480
746.31506	463
746.52417	477
746.73334	484
746.9425	465
747.15161	462
747.36078	472
747.56989	475
747.77905	479
747.98816	465
748.19733	473
748.40643	464
748.6156	471
748.82471	459
749.03387	473
749.24298	454
749.45215	466
749.66125	462
749.87042	472
750.07953	469
750.2887	464
750.4978	467
750.70697	463
750.91608	463
751.12524	472
751.33435	452
751.54346	471
751.75262	479
751.96173	461
752.17084	456
752.38	456
752.58911	464
752.79828	457
753.00739	456
753.21649	472
753.4256	453
753.63477	479
753.84387	459
754.05298	476
754.26215	471
754.47125	470
754.68036	471
754.88947	468
755.09863	470
755.30774	471
755.51685	464
755.72595	481
755.93512	478
756.14423	462
756.35333	465
756.56244	455
756.77155	457
756.98065	456
757.18982	477
757.39893	458
757.60803	464
757.81714	449
758.02625	474
758.23535	467
758.44446	466
758.65356	475
758.86267	472
759.07184	469
759.28094	472
759.49005	458
759.69916	462
759.90826	460
760.11737	463
760.32648	455
760.53558	466
760.74469	475
760.9538	471
761.1629	466
761.37201	458
761.58112	468
761.79022	455
761.99927	460
762.20837	460
762.41748	460
762.62659	460
762.83569	469
763.0448	463
763.25391	454
763.46301	470
763.67212	465
763.88116	463
764.09027	469
764.29938	458
764.50848	471
764.71759	467
764.9267	477
765.13574	458
765.34485	476
765.55396	468
765.76306	460
765.97211	449
766.18121	474
766.39032	469
766.59943	468
766.80847	470
767.01758	479
767.22668	453
767.43573	463
767.64484	460
767.85394	471
768.06299	471
768.27209	449
768.4812	459
768.69025	471
768.89935	461
769.1084	461
769.3175	461
769.52661	465
769.73566	457
769.94476	464
770.15381	470
770.36292	471
770.57196	442
770.78107	459
770.99011	452
771.19922	455
771.40826	453
771.61737	449
771.82642	464
772.03552	450
772.24457	444
772.45367	460
772.66272	462
772.87183	454
773.08087	463
773.28992	448
773.49902	457
773.70807	475
773.91711	437
774.12622	467
774.33527	474
774.54437	460
774.75342	443
774.96246	469
775.17151	455
775.38062	448
775.58966	459
775.79871	458
776.00781	457
776.21686	452
776.4259	429
776.63495	442
776.84406	438
777.0531	455
777.26215	441
777.47119	451
777.68024	463
777.88934	468
778.09839	443
778.30743	445
778.51648	457
778.72552	437
778.93457	447
779.14362	451
779.35266	434
779.56177	463
779.77081	459
779.97986	458
780.1889	459
780.39795	443
780.60699	443
780.81604	457
781.02509	447
781.23413	461
781.44318	443
781.65222	439
781.86127	444
782.07031	454
782.27936	450
782.4884	445
782.69745	438
782.90649	460
783.11548	438
783.32452	441
783.53357	446
783.74261	452
783.95166	443
784.16071	443
784.36975	446
784.5788	448
784.78778	446
784.99683	441
785.20587	440
785.41492	437
785.62396	425
785.83295	443
786.04199	449
786.25104	434
786.46008	425
786.66907	420
786.87811	448
787.08716	444
787.29614	443
787.50519	424
787.71423	434
787.92322	446
788.13226	429
788.34131	426
788.55029	449
788.75934	446
788.96838	446
789.17737	436
789.38641	436
789.5954	444
789.80444	433
790.01343	442
790.22247	445
790.43152	436
790.6405	437
790.84955	421
791.05853	452
791.26758	435
791.47656	441
791.68555	430
791.89459	442
792.10358	441
792.31262	425
792.52161	430
792.73065	453
792.93964	435
793.14862	443
793.35767	454
793.56665	443
793.77563	439
793.98468	423
794.19366	442
794.40265	438
794.61169	447
794.82068	433
795.02966	432
795.23871	438
795.44769	443
795.65668	430
795.86566	449
796.07471	442
796.28369	436
796.49268	435
796.70166	439
796.91064	437
797.11963	441
797.32867	438
797.53766	430
797.74664	457
797.95563	426
798.16461	436
798.3736	444
798.58258	436
798.79156	452
799.00055	434
799.20959	439
799.41858	443
799.62756	449
799.83655	430
800.04553	441
800.25452	441
800.4635	432
800.67249	415
800.88147	429
801.09039	427
801.29938	426
801.50836	413
801.71735	438
801.92633	433
802.13531	429
802.3443	425
802.55328	421
802.76227	431
802.97119	427
803.18018	430
803.38916	421
803.59814	422
803.80713	430
804.01611	440
804.22504	441
804.43402	424
804.64301	416
804.85199	421
805.06091	420
805.2699	419
805.47888	415
805.68781	417
805.89679	411
806.10577	416
806.3147	406
806.52368	421
806.73267	420
806.94159	411
807.15057	412
807.3595	404
807.56848	408
807.77747	418
807.98639	415
808.19537	396
808.4043	414
808.61328	405
808.8222	410
809.03119	390
809.24011	412
809.4491	397
809.65802	420
809.867	401
810.07593	396
810.28485	397
810.49384	398
810.70276	404
810.91174	415
811.12067	404
811.32959	404
811.53857	401
811.7475	401
811.95642	404
812.16541	391
812.37433	381
812.58325	403
812.79224	389
813.00116	380
813.21008	384
813.41901	389
813.62799	388
813.83691	385
814.04584	392
814.25476	401
814.46368	393
814.67267	391
814.88159	394
815.09052	389
815.29944	387
815.50836	380
815.71729	379
815.92621	411
816.13513	400
816.34406	394
816.55298	379
816.76196	382
816.97089	402
817.17981	391
817.38873	398
817.59766	393
817.80658	388
818.01544	402
818.22437	399
818.43329	385
818.64221	391
818.85114	390
819.06006	393
819.26898	406
819.47791	382
819.68683	379
819.89575	378
820.10461	396
820.31354	391
820.52246	379
820.73138	394
820.94031	394
821.14917	384
821.35809	389
821.56702	390
821.77594	384
821.9848	396
822.19373	405
822.40265	386
822.61157	383
822.82043	396
823.02936	384
823.23828	382
823.44714	396
823.65607	391
823.86493	387
824.07385	387
824.28278	380
824.49164	380
824.70056	390
824.90942	377
825.11835	375
825.32721	382
825.53613	379
825.745	383
825.95392	392
826.16278	393
826.3717	383
826.58057	388
826.78949	399
826.99835	401
827.20721	370
827.41614	384
827.625	388
827.83386	390
828.04279	369
828.25165	390
828.46051	380
828.66943	390
828.8783	379
829.08716	380
829.29608	373
829.50494	385
829.71381	379
829.92267	383
830.13159	363
830.34045	371
830.54932	382
830.75818	355
830.96704	367
831.1759	373
831.38483	380
831.59369	378
831.80255	385
832.01141	377
832.22028	363
832.42914	367
832.638	373
832.84686	361
833.05573	371
833.26459	364
833.47345	359
833.68231	385
833.89117	361
834.10004	358
834.3089	355
834.51776	364
834.72662	362
834.93549	356
835.14435	357
835.35321	362
835.56207	359
835.77087	367
835.97974	345
836.1886	352
836.39746	351
836.60632	349
836.81512	338
837.02399	353
837.23285	347
837.44171	350
837.65057	340
837.85938	345
838.06824	346
838.2771	339
838.4859	350
838.69476	358
838.90363	348
839.11243	344
839.32129	348
839.53009	348
839.73895	348
839.94781	337
840.15662	344
840.36548	353
840.57428	356
840.78314	345
840.99194	347
841.20081	340
841.40961	346
841.61847	333
841.82727	343
842.03613	341
842.24493	334
842.4538	326
842.6626	332
842.8714	343
843.08026	335
843.28906	341
843.49786	338
843.70673	332
843.91553	337
844.12433	330
844.33319	340
844.54199	335
844.75079	326
844.95959	328
845.16846	342
845.37726	319
845.58606	327
845.79486	324
846.00372	330
846.21252	322
846.42133	329
846.63013	339
846.83893	344
847.04773	334
847.25653	344
847.46533	335
847.67413	328
847.883	335
848.0918	342
848.3006	325
848.5094	337
848.7182	337
848.927	329
849.1358	320
849.34454	329
849.55334	325
849.76215	338
849.97095	342
850.17975	337
850.38855	329
850.59735	336
850.80615	331
851.01495	326
851.22369	329
851.4325	327
851.6413	340
851.8501	331
852.0589	332
852.26764	334
852.47644	324
852.68524	332
852.89398	329
853.10278	321
853.31158	320
853.52032	331
853.72913	324
853.93793	325
854.14667	325
854.35547	326
854.56427	325
854.77301	332
854.98181	317
855.19055	322
855.39935	343
855.60809	316
855.81689	323
856.02563	322
856.23444	311
856.44318	328
856.65198	323
856.86072	325
857.06952	320
857.27826	328
857.487	315
857.6958	312
857.90454	319
858.11328	318
858.32208	320
858.53082	324
858.73956	324
858.94836	322
859.1571	327
859.36584	314
859.57458	321
859.78339	319
859.99213	310
860.20087	312
860.40961	319
860.61835	327
860.82715	328
861.03589	323
861.24463	318
861.45337	329
861.66211	309
861.87085	310
862.07959	310
862.28833	324
862.49707	309
862.70581	309
862.91455	308
863.12329	314
863.33203	306
863.54077	306
863.74951	323
863.95825	303
864.16699	310
864.37573	314
864.58447	314
864.79321	312
865.00189	309
865.21063	314
865.41937	312
865.62811	303
865.83685	314
866.04553	308
866.25427	306
866.46301	309
866.67175	308
866.88043	318
867.08917	317
867.29791	312
867.50659	296
867.71533	315
867.92407	308
868.13275	310
868.34149	304
868.55023	298
868.75891	308
868.96765	309
869.17633	313
869.38507	308
869.59375	308
869.80249	300
870.01117	310
870.21991	311
870.42859	306
870.63733	306
870.84601	301
871.05469	310
871.26343	315
871.47211	307
871.68085	319
871.88953	313
872.09821	320
872.30695	302
872.51562	318
872.7243	307
872.93298	323
873.14172	312
873.3504	313
873.55908	312
873.76776	309
873.97644	323
874.18518	313
874.39386	315
874.60254	305
874.81122	305
875.0199	303
875.22858	304
875.43726	309
875.64594	309
875.85461	303
876.06335	308
876.27203	302
876.48071	320
876.68939	311
876.89807	300
877.10669	307
877.31537	304
877.52405	305
877.73273	312
877.94141	315
878.15009	317
878.35876	294
878.56744	311
878.77612	312
878.98474	297
879.19342	309
879.4021	312
879.61078	308
879.8194	304
880.02808	303
880.23676	307
880.44543	311
880.65405	309
880.86273	295
881.07141	294
881.28003	311
881.48871	307
881.69733	309
881.90601	312
882.11469	309
882.3233	307
882.53198	309
882.7406	302
882.94928	306
883.1579	303
883.36658	311
883.5752	309
883.78387	304
883.99249	315
884.20111	313
884.40979	312
884.61841	310
884.82709	309
885.03571	305
885.24432	309
885.453	305
885.66162	303
885.87024	315
886.07886	309
886.28754	308
886.49615	298
886.70477	302
886.91339	296
887.12207	293
887.33069	307
887.53931	301
887.74792	294
887.95654	314
888.16516	305
888.37378	315
888.5824	292
888.79102	307
888.99963	299
889.20825	297
889.41687	303
889.62549	305
889.83411	318
890.04272	304
890.25134	303
890.45996	299
890.66858	293
890.8772	308
891.08582	295
891.29443	293
891.50305	309
891.71161	306
891.92023	300
892.12885	305
892.33746	298
892.54608	304
892.75464	300
892.96326	304
893.17188	297
893.38043	295
893.58905	294
893.79767	307
894.00623	302
894.21484	291
894.42346	301
894.63202	302
894.84064	301
895.04919	300
895.25781	287
895.46637	310
895.67499	314
895.88354	294
896.09216	299
896.30072	311
896.50934	302
896.7179	292
896.92651	298
897.13507	313
897.34363	294
897.55225	297
897.7608	318
897.96936	296
898.17798	325
898.38654	301
898.59509	306
898.80371	306
899.01227	311
899.22083	300
899.42938	305
899.63794	307
899.84656	297
900.05511	304
900.26367	316
900.47223	294
900.68079	305
900.88934	300
901.0979	301
901.30646	308
901.51501	307
901.72357	300
901.93213	298
902.14069	299
902.34924	308
902.5578	308
902.76636	298
902.97491	310
903.18347	299
903.39203	298
903.60059	296
903.80908	306
904.01764	306
904.2262	297
904.43475	294
904.64331	293
904.85181	307
905.06036	286
905.26892	312
905.47748	299
905.68597	315
905.89453	292
906.10309	297
906.31158	311
906.52014	291
906.7287	288
906.93719	298
907.14575	311
907.35425	294
907.56281	299
907.7713	306
907.97986	302
908.18835	304
908.39691	298
908.60541	306
908.81396	311
909.02246	296
909.23096	297
909.43951	304
909.64801	299
909.85651	316
910.06506	311
910.27356	297
910.48206	309
910.69061	309
910.89911	297
911.1076	302
911.3161	301
911.52466	298
911.73315	304
911.94165	305
